start	end	text
287000	288000	Section 8: y dirt past shoulder-high weeds. Something was happening there. I recognized some of the objects in the smoldering detritus of our life: a can of beans, some corn husks that had blown off to the side, a blackened pack of Lucky Strikes. The flames looked dim and tame in the morning light, and I got closer, wanting to know what was happening, how it got hot and withered in different ways, why Dad would put such a pretty thing so far away. I stepped int
288000	289000	Section 9: cones and winced at their sunburns. I wound up on the other side of those two years scarred but mostly intact. A friend of mine invited me to lunch one day to set me up with his sister Yvonne, who was home visiting from East Carolina University. Maybe he had a high opinion of me, or maybe he didn’t like the guys she was seeing in college. It didn’t matter to me. It was love at first sight. Like mine, her dad turned out to be a builder who liked to hunt and fis
289000	290000	Section 9: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 3 It was job site after job site. In high school I had my own framing crew and left school early most days to work at Dad’s sites as an independent contractor. I spent afternoons and weekends measuring and cutting the t
290000	291000	Section 10: d the more my IBS symptoms started acting up. People at work and church became used to me bowing out of events or arriving late, though they never knew explicitly why. It wasn’t easy but I was making it work. In 1991 the Environmental Protection Agency effectively shut down the hog farms because pollutants from the waste lagoons had been leaking into drinking water and the air surrounding the sites. Around the same time, my dad realized that several hundred thousand d
291000	292000	Section 17: ed us with much more kindness than back at home. I was glad to be able to offer him some solidarity during an experience that was so profoundly isolating. Part of Ryan’s excitement had to do with his first encounter with Hal Povenmire, a six-foot-five man who showed up at our doorstep just before Christmas in 2008. The rest of the family was sitting at the dinner table when the doorbell rang. Ryan went and came back, saying there was a big man outsid
292000	293000	Section 18: e cosmic bounty on my head was tending: life, death, something in between? If some battle was being played out for my life, who was keeping me alive? Who was trying to kill me? This wasn’t my first brush with lightning. In June of 1987, I was in the garage working on the 1940s airplane I had been restoring. I took a break from what I was doing to watch a storm roll in. It was a two-car detached garage close to the house with both doors up. Lea
293000	294000	Section 18: This sickened me as a father, but I was relieved the focus was on me and not the kids. All my correspondence and files pertaining to our experiences disappeared. Photos, stories, details, testimony. Everything was gone. On New Year’s Eve in 2009, Yvonne was driving Junior back from a routine outpatient surgery. The procedure had gone smoothly, and he lay reclined in the passenger seat still dazed by anesthesia. Yvonne drove down the highway as the
294000	295000	Section 19: about what we wanted to do the last Saturday before school started. We decided we’d all go have a day on the river knee-boarding before everyone got busy. I had a little aluminum boat with an outboard motor. There was a boat launch about nine miles upstream from where we had gone fishing January 8th, 2007. Naturally, we would avoid that area. Emi
295000	296000	Section 19: new challenges in high school. The Discovery Channel kept playing our episode as a rerun every two weeks, so there was always one person or another watching it for the first time. Money was tight and nothing came easy. In August 2009 the family was hanging around the living room talking about what we wanted to do the last Saturday before school started. We decided we’d all go have a day on the river knee-boarding before everyone got busy. I had
296000	297000	Section 30: , and it saddened me to see such a young person look so sad. For some reason, I decided to rush through a couple years to tell the story of my father’s brush with kidney cancer in 2012. I explained how in the span of a few weeks, a kidney riddled with cancer according to one hospital turned out to be medically insignificant by another. I talked
297000	298000	Section 33: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 27 Perfume and incense bring joy to the heart, and the pleasantness of a friend springs from their heartfelt advice. A full year of rheumatoid arthritis treatments kept me at home for most of 2016. We kept seeing and do
298000	299000	Section 34: ersary date Jim had told me about. Easters and Christmases remained among the most significant experiences of the year. In my mind, I knew I just had to make it to January 8th, 2019 and some kind of blessing would come. After Jim’s visit, we gave up the land I’d spent so much of my life on and moved into the cabin. It was closer to town so the stars were less visible, but it was much more private and tucked away than the old house. It was a grea
299000	300000	Section 6: h of what you are about to read. In fairness, that interview led me to ask many of the same questions that most readers would have. A short time later, in 2015, my wife, Victoria, and I were fortunate enough to travel to North Carolina and visit Chris, Yvonne, and their children. Their modest home was located on a five-acre lot in a transitional area between small residential settlements and more rural and farming areas. Geographically, they were loca
